Culture,OCM,Frequency,Proportion_of_Passages
Tzeltal,301,1,0.012048192771084338
Tzeltal,294,1,0.012048192771084338
Tzeltal,794,1,0.012048192771084338
Tzeltal,793,1,0.012048192771084338
Tzeltal,128,1,0.012048192771084338
Tzeltal,296,1,0.012048192771084338
Tzeltal,184,1,0.012048192771084338
Tzeltal,428,1,0.012048192771084338
Tzeltal,421,1,0.012048192771084338
Tzeltal,420,1,0.012048192771084338
Tzeltal,361,1,0.012048192771084338
Tzeltal,323,1,0.012048192771084338
Tzeltal,241,1,0.012048192771084338
Tzeltal,783,1,0.012048192771084338
Tzeltal,852,1,0.012048192771084338
Tzeltal,731,1,0.012048192771084338
Tzeltal,461,1,0.012048192771084338
Tzeltal,164,1,0.012048192771084338
Tzeltal,759,1,0.012048192771084338
Tzeltal,124,1,0.012048192771084338
Tzeltal,764,1,0.012048192771084338
Tzeltal,430,1,0.012048192771084338
Tzeltal,462,1,0.012048192771084338
Tzeltal,476,1,0.012048192771084338
Tzeltal,582,1,0.012048192771084338
Tzeltal,590,1,0.012048192771084338
Tzeltal,591,1,0.012048192771084338
Tzeltal,592,1,0.012048192771084338
Tzeltal,602,1,0.012048192771084338
Tzeltal,606,1,0.012048192771084338
Tzeltal,607,1,0.012048192771084338
Tzeltal,777,1,0.012048192771084338
Tzeltal,843,1,0.012048192771084338
Tzeltal,804,1,0.012048192771084338
Tzeltal,262,1,0.012048192771084338
Tzeltal,853,1,0.012048192771084338
Tzeltal,553,1,0.012048192771084338
Tzeltal,778,1,0.012048192771084338
Tzeltal,683,1,0.012048192771084338
Wolof,827,4,0.17391304347826086
Wolof,142,4,0.17391304347826086
Wolof,565,3,0.13043478260869565
Wolof,302,3,0.13043478260869565
Wolof,617,2,0.08695652173913043
Wolof,793,2,0.08695652173913043
Wolof,291,2,0.08695652173913043
Wolof,788,2,0.08695652173913043
Wolof,576,2,0.08695652173913043
Wolof,789,2,0.08695652173913043
Wolof,783,2,0.08695652173913043
Wolof,757,1,0.043478260869565216
Wolof,852,1,0.043478260869565216
Wolof,685,1,0.043478260869565216
Wolof,184,1,0.043478260869565216
Wolof,585,1,0.043478260869565216
Wolof,801,1,0.043478260869565216
Wolof,784,1,0.043478260869565216
Wolof,588,1,0.043478260869565216
Wolof,609,1,0.043478260869565216
Wolof,764,1,0.043478260869565216
Wolof,577,1,0.043478260869565216
Wolof,824,1,0.043478260869565216
Wolof,842,1,0.043478260869565216
Wolof,836,1,0.043478260869565216
Wolof,428,1,0.043478260869565216
Wolof,435,1,0.043478260869565216
Wolof,846,1,0.043478260869565216
Wolof,628,1,0.043478260869565216
Wolof,561,1,0.043478260869565216
Wolof,572,1,0.043478260869565216
Wolof,516,1,0.043478260869565216
Wolof,673,1,0.043478260869565216
Wolof,681,1,0.043478260869565216
Wolof,736,1,0.043478260869565216
Wolof,586,1,0.043478260869565216
Wolof,855,1,0.043478260869565216
Wolof,157,1,0.043478260869565216
Wolof,181,1,0.043478260869565216
Wolof,186,1,0.043478260869565216
Wolof,301,1,0.043478260869565216
Wolof,461,1,0.043478260869565216
Wolof,517,1,0.043478260869565216
Wolof,527,1,0.043478260869565216
Wolof,535,1,0.043478260869565216
Wolof,702,1,0.043478260869565216
Wolof,703,1,0.043478260869565216
Wolof,152,1,0.043478260869565216
Wolof,292,1,0.043478260869565216
Wolof,304,1,0.043478260869565216
Wolof,343,1,0.043478260869565216
Wolof,771,1,0.043478260869565216
Yakut,776,20,0.6666666666666666
Yakut,782,15,0.5
Yakut,756,9,0.3
Yakut,164,4,0.13333333333333333
Yakut,539,3,0.1
Yakut,614,2,0.06666666666666667
Yakut,825,2,0.06666666666666667
Yakut,774,2,0.06666666666666667
Yakut,828,2,0.06666666666666667
Yakut,755,2,0.06666666666666667
Yakut,775,1,0.03333333333333333
Yakut,177,1,0.03333333333333333
Yakut,761,1,0.03333333333333333
Yakut,773,1,0.03333333333333333
Yakut,372,1,0.03333333333333333
Yakut,262,1,0.03333333333333333
Yakut,574,1,0.03333333333333333
Yakut,556,1,0.03333333333333333
Yakut,231,1,0.03333333333333333
Yakut,777,1,0.03333333333333333
Yakut,551,1,0.03333333333333333
Yakut,846,1,0.03333333333333333
Yakut,842,1,0.03333333333333333
Yakut,784,1,0.03333333333333333
Yakut,771,1,0.03333333333333333
Yanoama,825,8,0.14545454545454545
Yanoama,774,7,0.12727272727272726
Yanoama,164,7,0.12727272727272726
Yanoama,775,6,0.10909090909090909
Yanoama,123,6,0.10909090909090909
Yanoama,755,6,0.10909090909090909
Yanoama,165,5,0.09090909090909091
Yanoama,619,4,0.07272727272727272
Yanoama,756,4,0.07272727272727272
Yanoama,776,4,0.07272727272727272
Yanoama,727,4,0.07272727272727272
Yanoama,761,4,0.07272727272727272
Yanoama,721,4,0.07272727272727272
Yanoama,177,3,0.05454545454545454
Yanoama,731,3,0.05454545454545454
Yanoama,115,3,0.05454545454545454
Yanoama,837,3,0.05454545454545454
Yanoama,574,3,0.05454545454545454
Yanoama,171,3,0.05454545454545454
Yanoama,839,2,0.03636363636363636
Yanoama,166,2,0.03636363636363636
Yanoama,757,2,0.03636363636363636
Yanoama,224,2,0.03636363636363636
Yanoama,276,2,0.03636363636363636
Yanoama,301,2,0.03636363636363636
Yanoama,237,2,0.03636363636363636
Yanoama,302,2,0.03636363636363636
Yanoama,159,2,0.03636363636363636
Yanoama,883,2,0.03636363636363636
Yanoama,484,2,0.03636363636363636
Yanoama,838,2,0.03636363636363636
Yanoama,175,2,0.03636363636363636
Yanoama,572,2,0.03636363636363636
Yanoama,836,2,0.03636363636363636
Yanoama,782,2,0.03636363636363636
Yanoama,628,2,0.03636363636363636
Yanoama,726,2,0.03636363636363636
Yanoama,554,2,0.03636363636363636
Yanoama,764,2,0.03636363636363636
Yanoama,578,2,0.03636363636363636
Yanoama,627,2,0.03636363636363636
Yanoama,225,1,0.01818181818181818
Yanoama,533,1,0.01818181818181818
Yanoama,793,1,0.01818181818181818
Yanoama,734,1,0.01818181818181818
Yanoama,532,1,0.01818181818181818
Yanoama,191,1,0.01818181818181818
Yanoama,539,1,0.01818181818181818
Yanoama,153,1,0.01818181818181818
Yanoama,821,1,0.01818181818181818
Yanoama,124,1,0.01818181818181818
Yanoama,884,1,0.01818181818181818
Yanoama,262,1,0.01818181818181818
Yanoama,114,1,0.01818181818181818
Yanoama,789,1,0.01818181818181818
Yanoama,788,1,0.01818181818181818
Yanoama,522,1,0.01818181818181818
Yanoama,0,1,0.01818181818181818
Yanoama,769,1,0.01818181818181818
Yanoama,223,1,0.01818181818181818
Yanoama,778,1,0.01818181818181818
Yanoama,609,1,0.01818181818181818
Yanoama,771,1,0.01818181818181818
Yanoama,132,1,0.01818181818181818
Yanoama,773,1,0.01818181818181818
Yanoama,829,1,0.01818181818181818
Yanoama,766,1,0.01818181818181818
Yanoama,783,1,0.01818181818181818
Yanoama,887,1,0.01818181818181818
Yanoama,854,1,0.01818181818181818
Yanoama,858,1,0.01818181818181818
Yanoama,593,1,0.01818181818181818
Yanoama,648,1,0.01818181818181818
Yanoama,152,1,0.01818181818181818
Yanoama,103,1,0.01818181818181818
Yanoama,174,1,0.01818181818181818
Yanoama,763,1,0.01818181818181818
Yanoama,241,1,0.01818181818181818
Yanoama,411,1,0.01818181818181818
Yanoama,527,1,0.01818181818181818
Yanoama,160,1,0.01818181818181818
Yanoama,162,1,0.01818181818181818
Yanoama,178,1,0.01818181818181818
Yanoama,582,1,0.01818181818181818
Yanoama,595,1,0.01818181818181818
Yanoama,606,1,0.01818181818181818
Yanoama,784,1,0.01818181818181818
Yanoama,781,1,0.01818181818181818
Yanoama,888,1,0.01818181818181818
